Date,Kwh,year,month,day,city
2021-05-28,22993801.0,2021,05,28,KIPI
2021-05-28,36331707.0,2021,05,28,NEA MESIMVRIA
2021-05-29,8340616.0,2021,05,29,AGIA TRIADA
2021-05-29,63161628.0,2021,05,29,SIDIROKASTRO
2021-05-29,11514636.0,2021,05,29,KIPI
2021-05-29,36359321.0,2021,05,29,NEA MESIMVRIA
2021-05-30,7454911.0,2021,05,30,AGIA TRIADA
2021-05-30,69139996.0,2021,05,30,SIDIROKASTRO
2021-05-30,5755108.0,2021,05,30,KIPI
2021-05-30,36329694.0,2021,05,30,NEA MESIMVRIA
2021-05-31,46195294.0,2021,05,31,AGIA TRIADA
2021-05-31,66403091.0,2021,05,31,SIDIROKASTRO
2021-05-31,0.0,2021,05,31,KIPI
2021-05-31,36378490.0,2021,05,31,NEA MESIMVRIA
2021-06-01,69941541.0,2021,06,01,AGIA TRIADA
2021-06-01,26546045.0,2021,06,01,SIDIROKASTRO
2021-06-01,7000165.0,2021,06,01,KIPI
2021-06-01,36394002.0,2021,06,01,NEA MESIMVRIA
2021-06-02,76059884.0,2021,06,02,AGIA TRIADA
2021-06-02,34751811.0,2021,06,02,SIDIROKASTRO
2021-06-02,6500536.0,2021,06,02,KIPI
2021-06-02,36224891.0,2021,06,02,NEA MESIMVRIA
2021-06-03,74821067.0,2021,06,03,AGIA TRIADA
2021-06-03,45528091.0,2021,06,03,SIDIROKASTRO
2021-06-03,6061440.0,2021,06,03,KIPI
2021-06-03,36346306.0,2021,06,03,NEA MESIMVRIA
2021-06-04,82135393.0,2021,06,04,AGIA TRIADA
2021-06-04,59255576.0,2021,06,04,SIDIROKASTRO
2021-06-04,9669685.0,2021,06,04,KIPI
2021-06-04,36309602.0,2021,06,04,NEA MESIMVRIA
2021-06-05,58214532.0,2021,06,05,AGIA TRIADA
2021-06-05,44202070.0,2021,06,05,SIDIROKASTRO
2021-06-05,13127599.0,2021,06,05,KIPI
2021-06-05,36335488.0,2021,06,05,NEA MESIMVRIA
2021-06-06,70385768.0,2021,06,06,AGIA TRIADA
2021-06-06,30555722.0,2021,06,06,SIDIROKASTRO
2021-06-06,12449361.0,2021,06,06,KIPI
2021-06-06,36329664.0,2021,06,06,NEA MESIMVRIA
2021-06-07,101787864.0,2021,06,07,AGIA TRIADA
2021-06-07,64892771.0,2021,06,07,SIDIROKASTRO
2021-06-07,14995163.0,2021,06,07,KIPI
2021-06-07,36453251.0,2021,06,07,NEA MESIMVRIA
2021-06-08,158242483.0,2021,06,08,AGIA TRIADA
2021-06-08,0.0,2021,06,08,SIDIROKASTRO
2021-06-08,23009140.0,2021,06,08,KIPI
2021-06-08,36333212.0,2021,06,08,NEA MESIMVRIA
2021-06-09,156994269.0,2021,06,09,AGIA TRIADA
2021-06-09,0.0,2021,06,09,SIDIROKASTRO
2021-06-09,18018144.0,2021,06,09,KIPI
2021-06-09,36384448.0,2021,06,09,NEA MESIMVRIA
2021-06-10,137172333.0,2021,06,10,AGIA TRIADA
2021-06-10,0.0,2021,06,10,SIDIROKASTRO
2021-06-10,22908713.0,2021,06,10,KIPI
2021-06-10,36341456.0,2021,06,10,NEA MESIMVRIA
2021-06-11,76238359.0,2021,06,11,AGIA TRIADA
2021-06-11,54837758.0,2021,06,11,SIDIROKASTRO
2021-06-11,22966372.0,2021,06,11,KIPI
2021-06-11,36344878.0,2021,06,11,NEA MESIMVRIA
2021-06-12,53784384.0,2021,06,12,AGIA TRIADA
2021-06-12,66467793.0,2021,06,12,SIDIROKASTRO
2021-06-12,18138685.0,2021,06,12,KIPI
2021-06-12,36328100.0,2021,06,12,NEA MESIMVRIA
2021-06-13,25203476.0,2021,06,13,AGIA TRIADA
2021-06-13,48178554.0,2021,06,13,SIDIROKASTRO
2021-06-13,18198322.0,2021,06,13,KIPI
2021-06-13,36347443.0,2021,06,13,NEA MESIMVRIA
2021-06-14,73999682.0,2021,06,14,AGIA TRIADA
2021-06-14,62207112.0,2021,06,14,SIDIROKASTRO
2021-06-14,18143941.0,2021,06,14,KIPI
2021-06-14,36342569.0,2021,06,14,NEA MESIMVRIA
2021-06-15,97002213.0,2021,06,15,AGIA TRIADA
2021-06-15,45731248.0,2021,06,15,SIDIROKASTRO
2021-06-15,22933256.0,2021,06,15,KIPI
2021-06-15,36366828.0,2021,06,15,NEA MESIMVRIA
2021-06-16,79743238.0,2021,06,16,AGIA TRIADA
2021-06-16,63428026.0,2021,06,16,SIDIROKASTRO
2021-06-16,23018887.0,2021,06,16,KIPI
2021-06-16,36335768.0,2021,06,16,NEA MESIMVRIA
2021-06-17,83136492.0,2021,06,17,AGIA TRIADA
2021-06-17,68200021.0,2021,06,17,SIDIROKASTRO
2021-06-17,22950227.0,2021,06,17,KIPI
2021-06-17,36351718.0,2021,06,17,NEA MESIMVRIA
2021-06-18,60256264.0,2021,06,18,AGIA TRIADA
2021-06-18,84056656.0,2021,06,18,SIDIROKASTRO
2021-06-18,22998565.0,2021,06,18,KIPI
2021-06-18,36389556.0,2021,06,18,NEA MESIMVRIA
2021-06-19,18709489.0,2021,06,19,AGIA TRIADA
2021-06-19,84503906.0,2021,06,19,SIDIROKASTRO
2021-06-19,22996666.0,2021,06,19,KIPI
2021-06-19,36341709.0,2021,06,19,NEA MESIMVRIA
2021-06-20,23233926.0,2021,06,20,AGIA TRIADA
2021-06-20,73051474.0,2021,06,20,SIDIROKASTRO
2021-06-20,22993203.0,2021,06,20,KIPI
2021-06-20,36347421.0,2021,06,20,NEA MESIMVRIA
2021-06-21,51524521.0,2021,06,21,AGIA TRIADA
2021-06-21,96092792.0,2021,06,21,SIDIROKASTRO
2021-06-21,23038984.0,2021,06,21,KIPI
2021-06-21,36368907.0,2021,06,21,NEA MESIMVRIA
2021-06-22,190265306.0,2021,06,22,AGIA TRIADA
2021-06-22,0.0,2021,06,22,SIDIROKASTRO
2021-06-22,23007034.0,2021,06,22,KIPI
2021-06-22,36310240.0,2021,06,22,NEA MESIMVRIA
2021-06-23,201456727.0,2021,06,23,AGIA TRIADA
2021-06-23,0.0,2021,06,23,SIDIROKASTRO
2021-06-23,23070766.0,2021,06,23,KIPI
2021-06-23,36295863.0,2021,06,23,NEA MESIMVRIA
2021-06-24,198982486.0,2021,06,24,AGIA TRIADA
2021-06-24,0.0,2021,06,24,SIDIROKASTRO
2021-06-24,23023772.0,2021,06,24,KIPI
2021-06-24,36311976.0,2021,06,24,NEA MESIMVRIA
2021-06-25,175580446.0,2021,06,25,AGIA TRIADA
2021-06-25,0.0,2021,06,25,SIDIROKASTRO
2021-06-25,22968641.0,2021,06,25,KIPI
2021-06-25,61191408.0,2021,06,25,NEA MESIMVRIA
2021-06-26,153075482.0,2021,06,26,AGIA TRIADA
2021-06-26,0.0,2021,06,26,SIDIROKASTRO
2021-06-26,23013917.0,2021,06,26,KIPI
2021-06-26,49776210.0,2021,06,26,NEA MESIMVRIA
2021-06-27,141566294.0,2021,06,27,AGIA TRIADA
2021-06-27,0.0,2021,06,27,SIDIROKASTRO
2021-06-27,22999671.0,2021,06,27,KIPI
2021-06-27,48974602.0,2021,06,27,NEA MESIMVRIA
2021-06-28,118842985.0,2021,06,28,AGIA TRIADA
2021-06-28,50186658.0,2021,06,28,SIDIROKASTRO
2021-06-28,22977143.0,2021,06,28,KIPI
2021-06-28,48691075.0,2021,06,28,NEA MESIMVRIA
2021-06-29,76690118.0,2021,06,29,AGIA TRIADA
2021-06-29,101523760.0,2021,06,29,SIDIROKASTRO
2021-06-29,23112411.0,2021,06,29,KIPI
2021-06-29,36362472.0,2021,06,29,NEA MESIMVRIA
2021-06-30,60165418.0,2021,06,30,AGIA TRIADA
2021-06-30,108411279.0,2021,06,30,SIDIROKASTRO
2021-06-30,22994748.0,2021,06,30,KIPI
2021-06-30,36338369.0,2021,06,30,NEA MESIMVRIA
2021-07-01,59668213.0,2021,07,01,AGIA TRIADA
2021-07-01,94914914.0,2021,07,01,SIDIROKASTRO
2021-07-01,23022585.0,2021,07,01,KIPI
2021-07-01,41333308.0,2021,07,01,NEA MESIMVRIA
2021-07-02,40106468.0,2021,07,02,AGIA TRIADA
2021-07-02,100185332.0,2021,07,02,SIDIROKASTRO
2021-07-02,23020590.0,2021,07,02,KIPI
2021-07-02,36345619.0,2021,07,02,NEA MESIMVRIA
2021-07-03,16562982.0,2021,07,03,AGIA TRIADA
2021-07-03,98990651.0,2021,07,03,SIDIROKASTRO
2021-07-03,23053458.0,2021,07,03,KIPI
2021-07-03,36319660.0,2021,07,03,NEA MESIMVRIA
2021-07-04,14800971.0,2021,07,04,AGIA TRIADA
2021-07-04,103085625.0,2021,07,04,SIDIROKASTRO
2021-07-04,22940296.0,2021,07,04,KIPI
2021-07-04,36328280.0,2021,07,04,NEA MESIMVRIA
2021-07-05,62785243.0,2021,07,05,AGIA TRIADA
2021-07-05,102970234.0,2021,07,05,SIDIROKASTRO
2021-07-05,23008927.0,2021,07,05,KIPI
2021-07-05,36414908.0,2021,07,05,NEA MESIMVRIA
2021-07-06,49767754.0,2021,07,06,AGIA TRIADA
2021-07-06,100043275.0,2021,07,06,SIDIROKASTRO
2021-07-06,23095702.0,2021,07,06,KIPI
2021-07-06,36279600.0,2021,07,06,NEA MESIMVRIA
2021-07-07,59816939.0,2021,07,07,AGIA TRIADA
2021-07-07,102968929.0,2021,07,07,SIDIROKASTRO
2021-07-07,23002638.0,2021,07,07,KIPI
2021-07-07,36320817.0,2021,07,07,NEA MESIMVRIA
2021-07-08,78184572.0,2021,07,08,AGIA TRIADA
2021-07-08,103074333.0,2021,07,08,SIDIROKASTRO
2021-07-08,22938526.0,2021,07,08,KIPI
2021-07-08,36280352.0,2021,07,08,NEA MESIMVRIA
2021-07-09,52017478.0,2021,07,09,AGIA TRIADA
2021-07-09,98763867.0,2021,07,09,SIDIROKASTRO
2021-07-09,22992198.0,2021,07,09,KIPI
2021-07-09,36330596.0,2021,07,09,NEA MESIMVRIA
2021-07-10,51082421.0,2021,07,10,AGIA TRIADA
2021-07-10,71288152.0,2021,07,10,SIDIROKASTRO
2021-07-10,9008034.0,2021,07,10,KIPI
2021-07-10,36486425.0,2021,07,10,NEA MESIMVRIA
2021-07-11,54269034.0,2021,07,11,AGIA TRIADA
2021-07-11,73874998.0,2021,07,11,SIDIROKASTRO
2021-07-11,0.0,2021,07,11,KIPI
2021-07-11,36336268.0,2021,07,11,NEA MESIMVRIA
2021-07-12,102055143.0,2021,07,12,AGIA TRIADA
2021-07-12,87083674.0,2021,07,12,SIDIROKASTRO
2021-07-12,17992997.0,2021,07,12,KIPI
2021-07-12,36331095.0,2021,07,12,NEA MESIMVRIA
2021-07-13,101317939.0,2021,07,13,AGIA TRIADA
2021-07-13,81576649.0,2021,07,13,SIDIROKASTRO
2021-07-13,23002770.0,2021,07,13,KIPI
2021-07-13,36354175.0,2021,07,13,NEA MESIMVRIA
2021-07-14,111008722.0,2021,07,14,AGIA TRIADA
2021-07-14,80941958.0,2021,07,14,SIDIROKASTRO
2021-07-14,18037624.0,2021,07,14,KIPI
2021-07-14,36326403.0,2021,07,14,NEA MESIMVRIA
2021-07-15,92850712.0,2021,07,15,AGIA TRIADA
2021-07-15,92517370.0,2021,07,15,SIDIROKASTRO
2021-07-15,18015810.0,2021,07,15,KIPI
2021-07-15,36301043.0,2021,07,15,NEA MESIMVRIA
2021-07-16,97155180.0,2021,07,16,AGIA TRIADA
2021-07-16,88170156.0,2021,07,16,SIDIROKASTRO
2021-07-16,18017336.0,2021,07,16,KIPI
2021-07-16,36346596.0,2021,07,16,NEA MESIMVRIA
2021-07-17,82166245.0,2021,07,17,AGIA TRIADA
2021-07-17,92339295.0,2021,07,17,SIDIROKASTRO
2021-07-17,13025376.0,2021,07,17,KIPI
2021-07-17,36518053.0,2021,07,17,NEA MESIMVRIA
2021-07-18,68228547.0,2021,07,18,AGIA TRIADA
2021-07-18,89591648.0,2021,07,18,SIDIROKASTRO
2021-07-18,10029536.0,2021,07,18,KIPI
2021-07-18,36322338.0,2021,07,18,NEA MESIMVRIA
2021-07-19,90052763.0,2021,07,19,AGIA TRIADA
2021-07-19,93920941.0,2021,07,19,SIDIROKASTRO
2021-07-19,23001153.0,2021,07,19,KIPI
2021-07-19,36352854.0,2021,07,19,NEA MESIMVRIA
2021-07-20,86960434.0,2021,07,20,AGIA TRIADA
2021-07-20,93531161.0,2021,07,20,SIDIROKASTRO
2021-07-20,23014616.0,2021,07,20,KIPI
2021-07-20,36335954.0,2021,07,20,NEA MESIMVRIA
2021-07-21,79957430.0,2021,07,21,AGIA TRIADA
2021-07-21,93671023.0,2021,07,21,SIDIROKASTRO
2021-07-21,22976234.0,2021,07,21,KIPI
2021-07-21,36351575.0,2021,07,21,NEA MESIMVRIA
2021-07-22,77372623.0,2021,07,22,AGIA TRIADA
2021-07-22,82813896.0,2021,07,22,SIDIROKASTRO
2021-07-22,18026150.0,2021,07,22,KIPI
2021-07-22,36337011.0,2021,07,22,NEA MESIMVRIA
2021-07-23,78704331.0,2021,07,23,AGIA TRIADA
2021-07-23,75687678.0,2021,07,23,SIDIROKASTRO
2021-07-23,15008017.0,2021,07,23,KIPI
2021-07-23,36323097.0,2021,07,23,NEA MESIMVRIA
2021-07-24,62827192.0,2021,07,24,AGIA TRIADA
2021-07-24,63873386.0,2021,07,24,SIDIROKASTRO
2021-07-24,7520792.0,2021,07,24,KIPI
2021-07-24,36329672.0,2021,07,24,NEA MESIMVRIA
2021-07-25,40473111.0,2021,07,25,AGIA TRIADA
2021-07-25,49388088.0,2021,07,25,SIDIROKASTRO
2021-07-25,5025888.0,2021,07,25,KIPI
2021-07-25,36292922.0,2021,07,25,NEA MESIMVRIA
2021-07-26,102280867.0,2021,07,26,AGIA TRIADA
2021-07-26,68095716.0,2021,07,26,SIDIROKASTRO
2021-07-26,7522083.0,2021,07,26,KIPI
2021-07-26,36382848.0,2021,07,26,NEA MESIMVRIA
2021-07-27,85553279.0,2021,07,27,AGIA TRIADA
2021-07-27,93722217.0,2021,07,27,SIDIROKASTRO
2021-07-27,23009868.0,2021,07,27,KIPI
2021-07-27,36332670.0,2021,07,27,NEA MESIMVRIA
2021-07-28,82226621.0,2021,07,28,AGIA TRIADA
2021-07-28,96860918.0,2021,07,28,SIDIROKASTRO
2021-07-28,23027155.0,2021,07,28,KIPI
2021-07-28,36353930.0,2021,07,28,NEA MESIMVRIA
2021-07-29,96398408.0,2021,07,29,AGIA TRIADA
2021-07-29,95155408.0,2021,07,29,SIDIROKASTRO
2021-07-29,18035036.0,2021,07,29,KIPI
2021-07-29,36465006.0,2021,07,29,NEA MESIMVRIA
2021-07-30,95001545.0,2021,07,30,AGIA TRIADA
2021-07-30,99064978.0,2021,07,30,SIDIROKASTRO
2021-07-30,17975008.0,2021,07,30,KIPI
2021-07-30,36341373.0,2021,07,30,NEA MESIMVRIA
2021-07-31,90053471.0,2021,07,31,AGIA TRIADA
2021-07-31,94225687.0,2021,07,31,SIDIROKASTRO
2021-07-31,9001403.0,2021,07,31,KIPI
2021-07-31,36338277.0,2021,07,31,NEA MESIMVRIA
2021-08-01,69663397.0,2021,08,01,AGIA TRIADA
2021-08-01,90407401.0,2021,08,01,SIDIROKASTRO
2021-08-01,0.0,2021,08,01,KIPI
2021-08-01,36378358.0,2021,08,01,NEA MESIMVRIA
2021-08-02,108786971.0,2021,08,02,AGIA TRIADA
2021-08-02,100409749.0,2021,08,02,SIDIROKASTRO
2021-08-02,0.0,2021,08,02,KIPI
2021-08-02,36320246.0,2021,08,02,NEA MESIMVRIA
2021-08-03,105276586.0,2021,08,03,AGIA TRIADA
2021-08-03,98007721.0,2021,08,03,SIDIROKASTRO
2021-08-03,0.0,2021,08,03,KIPI
2021-08-03,36333435.0,2021,08,03,NEA MESIMVRIA
2021-08-04,104697478.0,2021,08,04,AGIA TRIADA
2021-08-04,99053105.0,2021,08,04,SIDIROKASTRO
2021-08-04,0.0,2021,08,04,KIPI
2021-08-04,36329674.0,2021,08,04,NEA MESIMVRIA
2021-08-05,85557521.0,2021,08,05,AGIA TRIADA
2021-08-05,99586721.0,2021,08,05,SIDIROKASTRO
2021-08-05,0.0,2021,08,05,KIPI
2021-08-05,36348213.0,2021,08,05,NEA MESIMVRIA
2021-08-06,67071125.0,2021,08,06,AGIA TRIADA
2021-08-06,95750498.0,2021,08,06,SIDIROKASTRO
2021-08-06,0.0,2021,08,06,KIPI
2021-08-06,36340935.0,2021,08,06,NEA MESIMVRIA
2021-08-07,57331735.0,2021,08,07,AGIA TRIADA
2021-08-07,98176871.0,2021,08,07,SIDIROKASTRO
2021-08-07,0.0,2021,08,07,KIPI
2021-08-07,36316372.0,2021,08,07,NEA MESIMVRIA
2021-08-08,71964856.0,2021,08,08,AGIA TRIADA
2021-08-08,86640695.0,2021,08,08,SIDIROKASTRO
2021-08-08,0.0,2021,08,08,KIPI
2021-08-08,36325653.0,2021,08,08,NEA MESIMVRIA
2021-08-09,93099960.0,2021,08,09,AGIA TRIADA
2021-08-09,96076654.0,2021,08,09,SIDIROKASTRO
2021-08-09,0.0,2021,08,09,KIPI
2021-08-09,36331569.0,2021,08,09,NEA MESIMVRIA
2021-08-10,81868024.0,2021,08,10,AGIA TRIADA
2021-08-10,103673053.0,2021,08,10,SIDIROKASTRO
2021-08-10,0.0,2021,08,10,KIPI
2021-08-10,36279853.0,2021,08,10,NEA MESIMVRIA
2021-08-11,79496442.0,2021,08,11,AGIA TRIADA
2021-08-11,97976029.0,2021,08,11,SIDIROKASTRO
2021-08-11,0.0,2021,08,11,KIPI
2021-08-11,36295954.0,2021,08,11,NEA MESIMVRIA
2021-08-12,43204755.0,2021,08,12,AGIA TRIADA
2021-08-12,86545185.0,2021,08,12,SIDIROKASTRO
2021-08-12,0.0,2021,08,12,KIPI
2021-08-12,36432066.0,2021,08,12,NEA MESIMVRIA
2021-08-13,79835666.0,2021,08,13,AGIA TRIADA
2021-08-13,96192822.0,2021,08,13,SIDIROKASTRO
2021-08-13,0.0,2021,08,13,KIPI
2021-08-13,36308988.0,2021,08,13,NEA MESIMVRIA
2021-08-14,56041182.0,2021,08,14,AGIA TRIADA
2021-08-14,80240760.0,2021,08,14,SIDIROKASTRO
2021-08-14,0.0,2021,08,14,KIPI
2021-08-14,36342053.0,2021,08,14,NEA MESIMVRIA
2021-08-15,54580704.0,2021,08,15,AGIA TRIADA
2021-08-15,66107554.0,2021,08,15,SIDIROKASTRO
2021-08-15,0.0,2021,08,15,KIPI
2021-08-15,36342735.0,2021,08,15,NEA MESIMVRIA
2021-08-16,63840699.0,2021,08,16,AGIA TRIADA
2021-08-16,109437045.0,2021,08,16,SIDIROKASTRO
2021-08-16,0.0,2021,08,16,KIPI
2021-08-16,36448212.0,2021,08,16,NEA MESIMVRIA
2021-08-17,76212714.0,2021,08,17,AGIA TRIADA
2021-08-17,109405429.0,2021,08,17,SIDIROKASTRO
2021-08-17,0.0,2021,08,17,KIPI
2021-08-17,36336929.0,2021,08,17,NEA MESIMVRIA
2021-08-18,73348079.0,2021,08,18,AGIA TRIADA
2021-08-18,109450935.0,2021,08,18,SIDIROKASTRO
2021-08-18,0.0,2021,08,18,KIPI
2021-08-18,36321138.0,2021,08,18,NEA MESIMVRIA
2021-08-19,59870489.0,2021,08,19,AGIA TRIADA
2021-08-19,95565528.0,2021,08,19,SIDIROKASTRO
2021-08-19,0.0,2021,08,19,KIPI
2021-08-19,36370115.0,2021,08,19,NEA MESIMVRIA
2021-08-20,56943219.0,2021,08,20,AGIA TRIADA
2021-08-20,103140320.0,2021,08,20,SIDIROKASTRO
2021-08-20,0.0,2021,08,20,KIPI
2021-08-20,36359816.0,2021,08,20,NEA MESIMVRIA
2021-08-21,62263550.0,2021,08,21,AGIA TRIADA
2021-08-21,85434034.0,2021,08,21,SIDIROKASTRO
2021-08-21,0.0,2021,08,21,KIPI
2021-08-21,36358407.0,2021,08,21,NEA MESIMVRIA
2021-08-22,38700739.0,2021,08,22,AGIA TRIADA
2021-08-22,62874976.0,2021,08,22,SIDIROKASTRO
2021-08-22,0.0,2021,08,22,KIPI
2021-08-22,36353577.0,2021,08,22,NEA MESIMVRIA
2021-08-23,48145954.0,2021,08,23,AGIA TRIADA
2021-08-23,109394564.0,2021,08,23,SIDIROKASTRO
2021-08-23,0.0,2021,08,23,KIPI
2021-08-23,36321197.0,2021,08,23,NEA MESIMVRIA
2021-08-24,70004937.0,2021,08,24,AGIA TRIADA
2021-08-24,109482148.0,2021,08,24,SIDIROKASTRO
2021-08-24,0.0,2021,08,24,KIPI
2021-08-24,36341361.0,2021,08,24,NEA MESIMVRIA
2021-08-25,69814659.0,2021,08,25,AGIA TRIADA
2021-08-25,108507341.0,2021,08,25,SIDIROKASTRO
2021-08-25,0.0,2021,08,25,KIPI
2021-08-25,36363438.0,2021,08,25,NEA MESIMVRIA
2021-08-26,67440565.0,2021,08,26,AGIA TRIADA
2021-08-26,109450942.0,2021,08,26,SIDIROKASTRO
2021-08-26,0.0,2021,08,26,KIPI
2021-08-26,36340704.0,2021,08,26,NEA MESIMVRIA
2021-08-27,73085096.0,2021,08,27,AGIA TRIADA
2021-08-27,109584913.0,2021,08,27,SIDIROKASTRO
2021-08-27,0.0,2021,08,27,KIPI
2021-08-27,36337120.0,2021,08,27,NEA MESIMVRIA
2021-08-28,51451532.0,2021,08,28,AGIA TRIADA
2021-08-28,109471281.0,2021,08,28,SIDIROKASTRO
2021-08-28,0.0,2021,08,28,KIPI
2021-08-28,36345343.0,2021,08,28,NEA MESIMVRIA
2021-08-29,37615049.0,2021,08,29,AGIA TRIADA
2021-08-29,109397156.0,2021,08,29,SIDIROKASTRO
2021-08-29,0.0,2021,08,29,KIPI
2021-08-29,36350590.0,2021,08,29,NEA MESIMVRIA
2021-08-30,54231700.0,2021,08,30,AGIA TRIADA
2021-08-30,109524396.0,2021,08,30,SIDIROKASTRO
2021-08-30,0.0,2021,08,30,KIPI
2021-08-30,36368774.0,2021,08,30,NEA MESIMVRIA
2021-08-31,108229843.0,2021,08,31,AGIA TRIADA
2021-08-31,109354911.0,2021,08,31,SIDIROKASTRO
2021-08-31,0.0,2021,08,31,KIPI
2021-08-31,0.0,2021,08,31,NEA MESIMVRIA
2021-09-01,71490871.0,2021,09,01,AGIA TRIADA
2021-09-01,103345954.0,2021,09,01,SIDIROKASTRO
2021-09-01,22980521.0,2021,09,01,KIPI
2021-09-01,0.0,2021,09,01,NEA MESIMVRIA
2021-09-02,54513536.0,2021,09,02,AGIA TRIADA
2021-09-02,98886376.0,2021,09,02,SIDIROKASTRO
2021-09-02,12021323.0,2021,09,02,KIPI
2021-09-02,0.0,2021,09,02,NEA MESIMVRIA
2021-09-03,61101238.0,2021,09,03,AGIA TRIADA
2021-09-03,81387123.0,2021,09,03,SIDIROKASTRO
2021-09-03,6000661.0,2021,09,03,KIPI
2021-09-03,36330391.0,2021,09,03,NEA MESIMVRIA
2021-09-04,97122234.0,2021,09,04,AGIA TRIADA
2021-09-04,72677597.0,2021,09,04,SIDIROKASTRO
2021-09-04,0.0,2021,09,04,KIPI
2021-09-04,36334897.0,2021,09,04,NEA MESIMVRIA
2021-09-05,53967688.0,2021,09,05,AGIA TRIADA
2021-09-05,70393043.0,2021,09,05,SIDIROKASTRO
2021-09-05,0.0,2021,09,05,KIPI
2021-09-05,36334487.0,2021,09,05,NEA MESIMVRIA
2021-09-06,94319740.0,2021,09,06,AGIA TRIADA
2021-09-06,25491430.0,2021,09,06,SIDIROKASTRO
2021-09-06,0.0,2021,09,06,KIPI
2021-09-06,36323223.0,2021,09,06,NEA MESIMVRIA
2021-09-07,112998911.0,2021,09,07,AGIA TRIADA
2021-09-07,25986164.0,2021,09,07,SIDIROKASTRO
2021-09-07,0.0,2021,09,07,KIPI
2021-09-07,36353481.0,2021,09,07,NEA MESIMVRIA
2021-09-08,132320421.0,2021,09,08,AGIA TRIADA
2021-09-08,30976538.0,2021,09,08,SIDIROKASTRO
2021-09-08,0.0,2021,09,08,KIPI
2021-09-08,36321342.0,2021,09,08,NEA MESIMVRIA
2021-09-09,152574972.0,2021,09,09,AGIA TRIADA
2021-09-09,29258692.0,2021,09,09,SIDIROKASTRO
2021-09-09,0.0,2021,09,09,KIPI
2021-09-09,36384515.0,2021,09,09,NEA MESIMVRIA
2021-09-10,97777201.0,2021,09,10,AGIA TRIADA
2021-09-10,90216001.0,2021,09,10,SIDIROKASTRO
2021-09-10,0.0,2021,09,10,KIPI
2021-09-10,36336937.0,2021,09,10,NEA MESIMVRIA
2021-09-11,83037295.0,2021,09,11,AGIA TRIADA
2021-09-11,85475572.0,2021,09,11,SIDIROKASTRO
2021-09-11,0.0,2021,09,11,KIPI
2021-09-11,36380634.0,2021,09,11,NEA MESIMVRIA
2021-09-12,123367946.0,2021,09,12,AGIA TRIADA
2021-09-12,16316767.0,2021,09,12,SIDIROKASTRO
2021-09-12,0.0,2021,09,12,KIPI
2021-09-12,36348064.0,2021,09,12,NEA MESIMVRIA
2021-09-13,135178683.0,2021,09,13,AGIA TRIADA
2021-09-13,24888318.0,2021,09,13,SIDIROKASTRO
2021-09-13,0.0,2021,09,13,KIPI
2021-09-13,36318248.0,2021,09,13,NEA MESIMVRIA
2021-09-14,119668614.0,2021,09,14,AGIA TRIADA
2021-09-14,45178473.0,2021,09,14,SIDIROKASTRO
2021-09-14,0.0,2021,09,14,KIPI
2021-09-14,36353677.0,2021,09,14,NEA MESIMVRIA
2021-09-15,96467648.0,2021,09,15,AGIA TRIADA
2021-09-15,85227519.0,2021,09,15,SIDIROKASTRO
2021-09-15,0.0,2021,09,15,KIPI
2021-09-15,36335278.0,2021,09,15,NEA MESIMVRIA
2021-09-16,90726771.0,2021,09,16,AGIA TRIADA
2021-09-16,91190103.0,2021,09,16,SIDIROKASTRO
2021-09-16,0.0,2021,09,16,KIPI
2021-09-16,36334943.0,2021,09,16,NEA MESIMVRIA
2021-09-17,69179726.0,2021,09,17,AGIA TRIADA
2021-09-17,86679895.0,2021,09,17,SIDIROKASTRO
2021-09-17,9000620.0,2021,09,17,KIPI
2021-09-17,36335114.0,2021,09,17,NEA MESIMVRIA
2021-09-18,43224610.0,2021,09,18,AGIA TRIADA
2021-09-18,90718533.0,2021,09,18,SIDIROKASTRO
2021-09-18,11989463.0,2021,09,18,KIPI
2021-09-18,36300158.0,2021,09,18,NEA MESIMVRIA
2021-09-19,38128746.0,2021,09,19,AGIA TRIADA
2021-09-19,88700889.0,2021,09,19,SIDIROKASTRO
2021-09-19,5992620.0,2021,09,19,KIPI
2021-09-19,36456575.0,2021,09,19,NEA MESIMVRIA
2021-09-20,56490120.0,2021,09,20,AGIA TRIADA
2021-09-20,91669255.0,2021,09,20,SIDIROKASTRO
2021-09-20,12014447.0,2021,09,20,KIPI
2021-09-20,36339992.0,2021,09,20,NEA MESIMVRIA
2021-09-21,68095764.0,2021,09,21,AGIA TRIADA
2021-09-21,91714576.0,2021,09,21,SIDIROKASTRO
2021-09-21,8996917.0,2021,09,21,KIPI
2021-09-21,36349998.0,2021,09,21,NEA MESIMVRIA
2021-09-22,50156513.0,2021,09,22,AGIA TRIADA
2021-09-22,79020832.0,2021,09,22,SIDIROKASTRO
2021-09-22,5001649.0,2021,09,22,KIPI
2021-09-22,36311553.0,2021,09,22,NEA MESIMVRIA
2021-09-23,40478175.0,2021,09,23,AGIA TRIADA
2021-09-23,92724468.0,2021,09,23,SIDIROKASTRO
2021-09-23,0.0,2021,09,23,KIPI
2021-09-23,36395536.0,2021,09,23,NEA MESIMVRIA
2021-09-24,53197902.0,2021,09,24,AGIA TRIADA
2021-09-24,93959242.0,2021,09,24,SIDIROKASTRO
2021-09-24,14065148.0,2021,09,24,KIPI
2021-09-24,36334634.0,2021,09,24,NEA MESIMVRIA
